,PLAYER_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,GP,MIN_PerGame,FGM_PerGame,FGA_PerGame,FG_PCT_PerGame,FG3M_PerGame,FG3A_PerGame,FG3_PCT_PerGame,FTM_PerGame,FTA_PerGame,FT_PCT_PerGame,REB_PerGame,AST_PerGame,TOV_PerGame,STL_PerGame,BLK_PerGame,PTS_PerGame,PLUS_MINUS_PerGame,NBA_FANTASY_PTS_PerGame,OFF_RATING_PerGame,DEF_RATING_PerGame,NET_RATING_PerGame,AST_PCT_PerGame,AST_TO_PerGame,OREB_PCT_PerGame,DREB_PCT_PerGame,TS_PCT_PerGame,USG_PCT_PerGame,PIE_PerGame,PTS_Per100Possessions,PF_Per100Possessions,CONTESTED_SHOTS_Per36,DEFLECTIONS_Per36,CHARGES_DRAWN_Per36,SCREEN_ASSISTS_Per36,LOOSE_BALLS_RECOVERED_Per36,BOX_OUTS_Per36,PCT_STL_PerGame,PCT_BLK_PerGame,PCT_PLUSMINUS_PerGame,POTENTIAL_AST_PerGame,SCO,PLY,REB,DEF,HST,IMP,OVERALL
73,1641740,Clark,Jaylen,1610612750,Minnesota,Timberwolves,MIN,22,G,6-5,205,9,16.1,1.9,3.9,0.486,0.7,1.7,0.4,0.8,1.3,0.583,2.2,1.0,0.4,0.9,0.1,5.2,1.7,11.9,118.4,112.0,6.4,0.08,2.25,0.07,0.064,0.583,0.126,0.05,15.4,7.5,6.5,3.8,0.0,0.5,0.8,0.3,0.276,0.111,-0.066,0.9,-0.5068161625783136,-0.7474813719193238,-0.1231212621889696,0.6381463250799895,0.08529895301537854,-0.33588764437087676,47.39727539275448
74,203903,Clarkson,Jordan,1610612752,New York,Knicks,NYK,00,G,6-5,194,10,16.3,3.5,7.4,0.473,1.5,3.9,0.385,1.0,1.1,0.909,1.5,1.5,1.0,0.3,0.2,9.5,1.6,14.1,120.2,116.2,4.1,0.138,1.5,0.034,0.062,0.602,0.225,0.079,28.3,5.7,3.8,1.1,0.0,0.0,1.8,0.7,0.115,0.222,-0.018,2.3,0.5424933929322378,-0.45511282259769714,-0.6619826562004415,-0.04984964598878826,-0.0828978924467145,-0.05619144532779258,49.37634081831306
75,1629651,Claxton,Nic,1610612751,Brooklyn,Nets,BKN,33,C,6-11,215,11,28.9,5.8,9.5,0.615,0.0,0.4,0.0,3.5,4.8,0.736,7.1,3.7,1.4,1.0,1.1,15.2,-9.4,34.2,115.2,130.3,-15.1,0.2,2.73,0.1,0.147,0.656,0.185,0.127,25.5,5.0,9.1,2.0,0.0,3.8,0.6,2.9,0.25,0.6,-0.005,6.4,0.604940370961511,0.4886935681025558,1.1311459378775237,0.5673103693057022,0.2521791321366451,-0.33836183211805426,56.29223681609124
76,1642383,Clayton Jr.,Walter,1610612762,Utah,Jazz,UTA,13,G,6-4,195,11,16.1,2.0,4.9,0.407,0.9,2.6,0.345,1.3,1.3,1.0,2.4,3.2,1.4,0.5,0.3,6.2,-2.7,14.6,111.0,118.0,-7.1,0.285,2.33,0.031,0.108,0.565,0.16,0.081,17.3,5.1,6.7,3.4,0.0,0.8,1.0,0.4,0.167,0.231,-0.039,7.5,-0.4333101779587225,0.9763925049376864,-0.43108415473123446,0.3359838454360359,0.13682574611471907,-0.5713690896211381,51.48832157493676
77,1642363,Clifford,Nique,1610612758,Sacramento,Kings,SAC,5,G,6-5,175,6,21.7,2.2,5.3,0.406,0.7,2.2,0.308,0.3,0.7,0.5,3.8,2.5,0.8,0.7,0.5,5.3,-0.8,16.4,116.2,116.3,-0.1,0.135,3.0,0.046,0.126,0.474,0.119,0.05,11.0,4.8,8.0,2.2,0.3,0.3,0.6,0.3,0.19,0.214,0.016,3.7,-1.387067470089054,-0.05043004390742123,-0.0867143756344098,-0.1711257928596403,0.435321732087483,-0.6505254848982214,45.625272599176654
78,1642270,Clingan,Donovan,1610612757,Portland,Trail Blazers,POR,23,C,7-2,280,10,24.7,3.2,6.7,0.478,0.6,2.7,0.222,1.1,1.2,0.917,8.8,1.3,0.5,0.9,1.3,8.1,0.9,26.7,106.9,104.5,2.4,0.075,2.6,0.141,0.179,0.56,0.116,0.109,14.8,5.1,16.3,2.9,0.0,2.9,1.0,2.5,0.153,0.684,-0.156,2.8,-0.6882106166646612,-0.5424920953174119,1.9469160446643388,2.112696905419846,0.8498254842068317,0.266032025610086,58.947701413395194
79,1641730,Clowney,Noah,1610612751,Brooklyn,Nets,BKN,21,F-C,6-10,210,11,24.4,2.5,7.6,0.333,1.5,5.5,0.262,2.5,3.1,0.794,3.9,1.7,1.6,0.5,0.4,9.0,-6.5,17.4,115.3,127.7,-12.5,0.106,1.06,0.035,0.133,0.5,0.182,0.054,17.8,3.2,8.2,2.1,0.0,0.7,0.7,0.7,0.143,0.182,0.146,2.6,-0.7257928274721548,-0.6964318721996827,-0.17571758349025793,-1.5114717931451553,-0.19151158197196,-1.1968225572889977,42.4653623602004
82,1628381,Collins,John,1610612746,LA,Clippers,LAC,20,F-C,6-9,226,10,25.3,5.0,9.4,0.532,1.1,2.8,0.393,1.8,2.4,0.75,5.1,0.9,2.1,1.0,0.5,12.9,-1.6,22.8,109.3,113.1,-3.8,0.062,0.43,0.071,0.129,0.617,0.211,0.104,25.4,3.3,5.1,2.3,0.0,0.3,1.3,1.0,0.189,0.179,-0.073,1.9,0.4284697162047489,-1.1284110732494077,0.38686142698552795,0.835633027018028,-0.14283843507549496,-0.10150296304657852,51.33245168323093
83,201144,Conley,Mike,1610612750,Minnesota,Timberwolves,MIN,10,G,6-1,175,11,20.3,1.8,4.3,0.426,1.4,2.7,0.5,1.4,1.4,1.0,2.2,3.7,1.2,0.6,0.3,6.4,2.0,16.1,117.6,115.4,2.2,0.233,3.15,0.023,0.084,0.653,0.12,0.085,14.5,3.7,4.5,1.3,0.0,0.6,1.0,0.3,0.179,0.15,-0.002,5.1,-0.1818103114815588,0.6460508078665785,-0.7241129206334367,0.028890821837082428,-0.4405239440826983,-0.06725983286677947,50.1468841047486
87,1642907,Coward,Cedric,1610612763,Memphis,Grizzlies,MEM,23,G,6-5,206,12,27.0,4.8,9.5,0.509,1.7,4.2,0.4,3.2,3.5,0.905,5.9,3.1,1.1,1.0,0.4,14.5,0.5,29.4,111.7,111.0,0.7,0.171,2.85,0.056,0.149,0.657,0.181,0.13,24.3,3.5,6.8,3.4,0.0,0.3,1.4,0.6,0.231,0.167,-0.036,4.3,0.5320011355328654,0.17149834228801633,0.24904162715398892,0.527040727443624,0.3702907094778128,0.4669014862406094,53.81794507567316
88,1630595,Cunningham,Cade,1610612765,Detroit,Pistons,DET,2,G,6-6,220,11,37.0,9.6,22.1,0.436,1.9,6.6,0.288,6.3,7.8,0.802,5.4,9.9,3.6,1.4,0.8,27.5,7.2,51.7,117.7,109.4,8.3,0.418,2.73,0.026,0.106,0.538,0.308,0.152,35.2,4.8,3.8,2.3,0.0,0.3,1.1,0.4,0.192,0.17,-0.069,18.0,0.744921377053896,2.495147861164247,-0.522381586824375,0.691732723488489,-0.24667718515018866,1.131428866856373,60.22711131742934
89,201939,Curry,Stephen,1610612744,Golden State,Warriors,GSW,30,G,6-2,185,9,29.9,8.1,18.3,0.442,4.0,10.6,0.379,4.8,5.1,0.935,3.3,3.8,2.7,1.4,0.6,25.0,-0.8,38.0,116.3,117.3,-1.0,0.209,1.42,0.008,0.104,0.607,0.318,0.131,38.5,3.4,3.3,3.3,0.1,0.5,0.8,0.3,0.236,0.227,0.03,8.4,1.342679481875927,0.4464463949702449,-0.8256518848508123,-0.10601771703164621,-0.04508051328488902,0.3980953684103434,54.18684538742282
91,1630700,Daniels,Dyson,1610612737,Atlanta,Hawks,ATL,5,G,6-7,199,11,33.6,4.1,8.7,0.469,0.3,0.9,0.3,1.0,1.6,0.611,5.9,5.4,2.1,2.4,0.5,9.5,1.7,31.2,117.7,114.2,3.5,0.202,2.57,0.043,0.129,0.5,0.144,0.084,13.4,3.6,6.6,6.0,0.1,0.9,0.6,0.7,0.317,0.15,-0.015,10.4,-1.055204537833138,0.80973472418784,-0.07737030717379992,0.49297869231433755,0.6215133484619969,-0.017816043684350052,50.73349958303656
93,203076,Davis,Anthony,1610612742,Dallas,Mavericks,DAL,3,F-C,6-10,253,5,29.9,7.8,15.0,0.52,0.6,2.2,0.273,4.6,6.2,0.742,10.2,2.2,2.2,1.6,1.2,20.8,-5.4,42.5,102.5,109.3,-6.8,0.141,1.0,0.104,0.215,0.587,0.278,0.17,32.7,4.1,8.9,4.1,0.2,2.9,0.0,2.2,0.308,0.375,-0.005,4.4,0.8152292825509591,-0.359359392390383,1.5808563154164743,0.450817384017139,0.5105424216295116,0.6432089810152523,56.27943903086259
95,201942,DeRozan,DeMar,1610612758,Sacramento,Kings,SAC,10,G-F,6-6,220,10,35.2,7.6,15.2,0.5,1.0,2.3,0.435,4.6,5.5,0.836,3.8,3.6,1.1,1.0,0.1,20.8,-5.5,33.0,111.4,119.6,-8.1,0.153,3.27,0.011,0.097,0.59,0.214,0.111,27.3,2.4,3.0,1.3,0.1,0.2,0.3,0.5,0.152,0.037,0.076,6.2,0.39669056747847764,0.31805995160618156,-0.8070905971304914,-0.8204976127882401,-0.735707805004063,-0.21526154354954552,48.85245042215393
96,1642484,Dennis,RayJ,1610612754,Indiana,Pacers,IND,10,G,6-1,180,9,17.0,2.1,7.2,0.292,1.1,3.8,0.294,0.7,0.8,0.857,2.0,2.7,1.3,0.3,0.4,6.0,-7.7,13.4,92.9,114.8,-21.9,0.267,2.0,0.037,0.063,0.397,0.199,0.04,16.1,4.8,2.5,4.6,0.0,0.3,0.5,0.5,0.176,0.167,0.13,6.9,-1.3693278625867795,0.7583165432685806,-0.6266704096136548,-1.415468150621341,-0.24455889146739035,-1.8406101854357102,43.765730222448155
97,1628978,DiVincenzo,Donte,1610612750,Minnesota,Timberwolves,MIN,0,G,6-4,203,11,30.4,4.3,10.2,0.42,2.9,7.7,0.376,2.4,2.7,0.867,3.5,3.6,1.4,1.2,0.5,13.8,5.4,27.3,120.7,113.5,7.2,0.157,2.67,0.031,0.078,0.607,0.173,0.09,21.6,3.8,2.7,3.6,0.0,0.2,1.5,0.3,0.26,0.136,0.041,4.6,0.0791400403290938,0.08286629638428877,-0.639023592937136,-0.2437638594100279,0.14265551282881006,0.24218816984637515,49.66378761765892
98,1631217,Diabaté,Moussa,1610612766,Charlotte,Hornets,CHA,14,F,6-10,210,10,20.9,3.8,5.7,0.667,0.0,0.0,0.0,2.5,3.8,0.658,6.9,0.6,0.6,0.6,1.5,10.1,-3.2,25.0,115.8,118.5,-2.7,0.045,1.0,0.162,0.166,0.685,0.152,0.122,22.8,5.2,13.1,1.4,0.0,2.4,1.6,3.8,0.2,0.625,0.059,1.0,0.5467994468826692,-1.1855495799988676,2.156379181606344,-0.264016410575502,0.6605764833899024,0.19445146134968255,53.52774627321364
100,1641711,Dick,Gradey,1610612761,Toronto,Raptors,TOR,1,G-F,6-7,200,11,15.9,2.3,5.7,0.397,1.2,3.4,0.351,1.9,2.4,0.808,2.2,0.4,0.3,0.5,0.0,7.6,6.7,11.9,117.6,100.5,17.0,0.029,1.33,0.022,0.103,0.564,0.176,0.085,21.4,2.0,0.8,3.9,0.2,0.2,0.6,1.2,0.167,0.0,0.047,0.8,-0.16650556176766193,-1.225519649389954,-0.53213842530467,-0.477906566184375,-0.021425588635939075,0.6491463271031743,45.0780213719481
104,1629029,Dončić,Luka,1610612747,Los Angeles,Lakers,LAL,77,F-G,6-8,230,7,37.1,12.0,24.4,0.491,3.9,12.0,0.321,9.3,11.7,0.793,9.4,9.1,3.9,1.7,0.4,37.1,3.0,64.7,123.8,120.6,3.2,0.418,2.37,0.026,0.249,0.628,0.378,0.211,48.3,3.7,4.3,3.2,0.3,0.1,0.8,0.4,0.25,0.214,-0.018,14.6,1.9167250348619076,2.3334045194371424,0.4255617395168773,0.3735176559154122,0.21322596452446246,1.6626871091318658,62.290842905564986
105,1629652,Dort,Luguentz,1610612760,Oklahoma City,Thunder,OKC,5,G,6-4,220,7,31.8,2.4,7.7,0.315,1.0,5.1,0.194,1.3,1.4,0.9,5.0,1.6,0.7,1.0,0.0,7.1,7.0,17.8,115.5,103.0,12.4,0.064,2.2,0.054,0.092,0.428,0.123,0.041,11.0,4.2,3.9,2.3,0.2,0.8,0.8,0.6,0.175,0.0,0.049,3.6,-1.635716943310855,-0.6158816210799163,-0.16002570190968954,-0.6305339481780231,0.02722006226324028,-0.16680672496068316,42.327673238362536
106,1630245,Dosunmu,Ayo,1610612741,Chicago,Bulls,CHI,11,G,6-4,200,8,25.8,5.5,10.1,0.543,1.9,3.9,0.484,2.4,2.6,0.905,2.5,3.1,0.8,0.6,0.1,15.3,2.6,24.4,118.9,114.7,4.2,0.18,4.17,0.015,0.081,0.676,0.19,0.12,27.5,2.7,4.3,1.0,0.0,0.2,0.3,0.3,0.143,0.063,-0.131,6.0,0.8440106581983294,0.6325623029989088,-0.8688630171204457,1.3041246041382593,-0.9088087084405378,0.5014840726787848,55.00504729684742
107,203083,Drummond,Andre,1610612755,Philadelphia,76ers,PHI,1,C,6-11,279,10,20.0,3.0,5.3,0.566,0.4,1.2,0.333,1.2,2.0,0.6,8.6,0.7,0.3,0.7,1.0,7.6,3.7,23.8,120.2,110.8,9.4,0.048,2.33,0.135,0.266,0.615,0.132,0.133,18.3,4.6,11.3,2.5,0.0,2.3,0.4,3.8,0.28,0.455,0.035,0.8,-0.14571059764707733,-0.9184206346765253,2.5479021452196378,0.04800160298924755,0.16083439994061818,0.9284834711001737,56.189547838316464
108,1627739,Dunn,Kris,1610612746,LA,Clippers,LAC,8,G,6-3,205,10,26.0,3.1,5.8,0.534,0.9,2.2,0.409,0.5,0.9,0.556,2.7,1.9,1.4,1.7,0.2,7.6,-5.7,18.0,107.2,117.0,-9.9,0.11,1.36,0.04,0.071,0.613,0.127,0.06,14.3,4.5,3.9,5.7,0.0,0.6,0.6,0.6,0.298,0.087,0.043,4.7,-0.4036468122722735,-0.43419876239569033,-0.5177447161456946,-0.25178098867950555,0.1337415494394684,-0.9900647475398232,46.22278459607647
109,1642346,Dunn,Ryan,1610612756,Phoenix,Suns,PHX,0,F,6-7,216,11,24.4,3.6,7.5,0.488,1.0,3.4,0.297,0.6,1.0,0.636,5.5,1.8,1.1,1.0,0.9,8.9,1.9,22.8,116.2,110.2,6.0,0.105,1.67,0.083,0.137,0.564,0.154,0.092,17.9,4.6,5.6,3.4,0.0,0.8,0.9,0.1,0.208,0.345,-0.055,3.6,-0.4138766779604993,-0.4938046546435625,0.5455561016694487,0.7354070905588255,-0.05024820218520769,0.2110687417489443,50.48150513033901
110,201142,Durant,Kevin,1610612745,Houston,Rockets,HOU,7,F,6-11,240,9,35.7,8.1,16.3,0.497,1.7,4.0,0.417,6.9,7.9,0.873,4.6,3.1,3.0,1.0,0.8,24.8,7.0,37.2,120.9,112.0,8.9,0.136,1.04,0.009,0.112,0.626,0.253,0.127,33.3,4.0,5.3,1.7,0.0,0.1,0.2,0.1,0.148,0.219,-0.04,7.4,1.0232201160013132,-0.12265138275681883,-0.7751526114826679,0.4073445744852843,-0.7478501689311392,0.8233778867521411,51.80983484726332
111,1631105,Duren,Jalen,1610612765,Detroit,Pistons,DET,0,C,6-10,250,11,29.0,7.0,10.8,0.647,0.0,0.0,0.0,5.4,6.6,0.808,12.0,1.6,2.5,1.1,1.2,19.4,6.7,40.6,118.5,108.3,10.2,0.084,0.67,0.149,0.23,0.705,0.225,0.187,31.7,5.5,12.6,1.8,0.0,4.1,1.5,3.9,0.188,0.361,-0.024,3.3,1.3174321135112488,-0.8377135386896902,2.536839832684698,0.3846067040483387,0.8910364633386452,1.6953321902399783,61.75119896591617
112,1642856,Dëmin,Egor,1610612751,Brooklyn,Nets,BKN,8,G,6-8,200,10,20.8,2.4,6.1,0.393,1.8,4.8,0.375,0.5,0.6,0.833,3.2,3.3,1.6,0.9,0.3,7.1,-8.0,17.9,107.2,122.6,-15.4,0.256,2.06,0.017,0.137,0.558,0.16,0.082,16.4,4.2,5.4,2.4,0.2,0.0,1.0,0.3,0.243,0.118,0.076,7.7,-0.5257615692706434,0.7774458099643007,-0.4664246623668459,-0.6848594565685693,0.27727220538640257,-0.9596536301407078,48.70702421705395
113,1631106,Eason,Tari,1610612745,Houston,Rockets,HOU,17,F,6-8,215,9,24.9,4.3,8.6,0.506,2.4,4.8,0.512,0.3,0.6,0.6,5.1,1.8,2.0,0.9,0.6,11.4,3.0,22.6,114.3,107.2,7.0,0.106,0.89,0.037,0.154,0.65,0.169,0.11,21.6,2.9,5.5,2.7,0.0,0.2,1.4,0.0,0.178,0.2,0.026,2.3,0.31110837633490485,-0.7562786054934988,-0.06878479191419887,-0.16709993784208133,-0.02537821396932192,0.5021825839832463,49.327720799140344
114,1642845,Edgecombe,VJ,1610612755,Philadelphia,76ers,PHI,77,G,6-4,180,11,37.3,5.7,14.0,0.409,1.9,5.3,0.362,2.0,2.6,0.759,5.5,4.3,2.0,1.4,0.5,15.4,4.5,31.9,119.3,114.0,5.3,0.158,2.14,0.048,0.089,0.507,0.186,0.076,19.6,3.7,3.8,3.2,0.0,0.4,1.3,0.4,0.259,0.079,0.015,7.2,-0.5726847342622391,0.20418937135804677,-0.29170042281458713,-0.0016728342643689414,0.03938506646157022,-0.03855579615340127,48.68975304814734
115,1630162,Edwards,Anthony,1610612750,Minnesota,Timberwolves,MIN,5,G,6-4,225,7,28.5,9.1,18.1,0.504,4.1,8.3,0.5,4.7,5.6,0.846,4.1,3.3,2.3,0.7,0.6,27.1,6.4,38.6,127.3,117.3,10.0,0.176,1.44,0.031,0.106,0.659,0.326,0.159,44.7,2.6,4.9,2.2,0.0,0.2,1.3,0.0,0.152,0.143,-0.006,6.1,2.014828648921252,0.06972532371607595,-0.4806229389655555,0.07868553689841945,-0.06659505516897339,1.3081052160709548,56.216030225309716
116,1642348,Edwards,Justin,1610612755,Philadelphia,76ers,PHI,11,F,6-7,203,9,13.2,2.2,4.4,0.5,1.4,3.1,0.464,0.1,0.1,1.0,1.6,0.9,0.4,0.2,0.2,6.0,-3.3,10.1,114.9,125.0,-10.1,0.094,2.0,0.037,0.079,0.668,0.148,0.061,20.7,7.3,3.9,1.5,0.0,0.3,0.6,0.6,0.133,0.143,0.157,1.0,0.32024465035013766,-0.7111276099881189,-0.5115366117488549,-1.9572907514847522,-0.6574062728456608,-0.986262132940702,43.532144366274245
117,1631165,Ellis,Keon,1610612758,Sacramento,Kings,SAC,23,G,6-4,175,10,18.0,2.2,4.9,0.449,1.4,3.3,0.424,0.7,1.0,0.7,1.9,0.8,0.4,1.3,0.1,6.5,-2.3,13.8,110.7,114.5,-3.8,0.06,2.0,0.016,0.096,0.609,0.13,0.058,16.6,5.9,4.3,6.0,0.0,1.1,0.4,0.2,0.351,0.125,-0.015,1.4,-0.283746692205755,-0.8665536184634666,-0.7628907146782097,0.4006792029308949,0.11016392888636514,-0.721756793506394,46.41460083350611
118,203954,Embiid,Joel,1610612755,Philadelphia,76ers,PHI,21,C-F,7-0,280,6,23.3,6.7,14.5,0.46,1.5,4.7,0.321,4.8,5.8,0.829,5.5,3.3,2.7,0.8,1.5,19.7,1.5,35.6,123.8,124.6,-0.7,0.222,1.25,0.065,0.169,0.576,0.345,0.141,39.6,4.4,9.8,1.3,0.0,4.6,1.0,1.0,0.263,0.409,0.056,5.8,1.2838455011282437,0.2624178990176482,0.558373019221096,-0.22905990590626407,0.48440555601406177,0.5474549041266153,55.058551676015284
120,1629234,Eubanks,Drew,1610612758,Sacramento,Kings,SAC,19,F-C,6-10,245,10,15.8,2.7,4.3,0.628,0.0,0.1,0.0,0.9,2.1,0.429,2.6,0.3,1.2,0.7,1.2,6.3,0.2,14.4,115.6,113.0,2.6,0.025,0.25,0.039,0.121,0.603,0.17,0.067,18.5,3.8,10.9,2.3,0.0,4.8,0.2,0.9,0.241,0.571,0.002,1.0,-0.1328242125871268,-1.4479440741325917,-0.174693270625734,0.44956736617329096,0.3755632747563453,-0.2906055248336534,47.807679676393796
121,1642847,Fears,Jeremiah,1610612740,New Orleans,Pelicans,NOP,0,G,6-3,190,10,26.4,5.4,12.6,0.429,1.2,3.9,0.308,1.9,2.3,0.826,2.8,3.0,2.4,1.5,0.0,13.9,-9.6,23.9,104.4,122.6,-18.2,0.2,1.25,0.024,0.087,0.511,0.252,0.081,25.6,4.1,2.9,3.8,0.1,0.0,0.8,0.4,0.326,0.0,0.007,6.3,-0.07597355843545914,0.18247274120996568,-0.6795478921050632,0.16528698873218145,0.019709706114859865,-1.1086737095986035,49.27067187973718
122,1642271,Filipowski,Kyle,1610612762,Utah,Jazz,UTA,22,C,6-11,250,11,19.9,2.5,6.6,0.384,0.9,3.0,0.303,1.7,2.4,0.731,5.0,2.4,1.3,0.4,0.4,7.7,2.0,18.2,115.7,111.4,4.2,0.166,1.86,0.077,0.162,0.503,0.176,0.069,18.2,7.3,9.2,2.3,0.3,1.2,0.7,2.5,0.133,0.286,0.025,3.6,-0.6960130862543765,-0.11536702836423789,0.8353180929388182,-0.39783217766831913,0.4966887102602876,-0.18618865239622803,49.81620689868477
123,1642843,Flagg,Cooper,1610612742,Dallas,Mavericks,DAL,32,F,6-9,205,11,32.7,5.5,13.1,0.424,1.0,3.8,0.262,2.9,3.3,0.889,6.8,3.1,2.2,1.3,0.6,15.0,-9.9,31.4,99.7,111.9,-12.2,0.156,1.42,0.03,0.154,0.516,0.21,0.104,21.2,3.5,7.2,1.7,0.0,0.5,1.0,0.8,0.237,0.156,0.007,7.3,-0.38471133752650927,0.05677415324220514,-0.10547839754804773,0.05482948276676474,-0.20956705717594487,-0.5081118646511469,48.430365404742155
125,1631323,Fontecchio,Simone,1610612748,Miami,Heat,MIA,0,F,6-7,209,11,19.3,3.7,7.5,0.5,2.5,5.0,0.491,1.5,1.7,0.842,2.5,1.2,0.8,0.5,0.3,11.4,2.9,17.4,114.8,107.8,7.0,0.084,1.44,0.033,0.077,0.692,0.179,0.095,26.5,5.1,4.9,2.2,0.0,0.3,0.8,0.8,0.122,0.143,-0.072,2.7,0.8538984467604785,-0.7341551365194323,-0.5690857293403169,0.5538807566604709,-0.39642463130571615,0.29992590013765424,50.93637451447961
128,1629655,Gafford,Daniel,1610612742,Dallas,Mavericks,DAL,21,F-C,6-10,265,6,20.2,3.5,5.7,0.618,0.0,0.0,0.0,1.5,1.7,0.9,5.0,1.2,0.8,0.8,1.2,8.5,-3.8,21.4,101.6,110.5,-9.0,0.096,1.4,0.098,0.122,0.664,0.146,0.113,19.9,5.9,14.3,5.4,0.0,2.7,1.8,2.7,0.294,0.438,-0.061,1.5,0.2468580517433973,-0.7778910893730211,0.9160653689292816,0.9392321662791114,1.485696851459639,-0.23185922516109886,54.164961897003984
130,1630568,Garza,Luka,1610612738,Boston,Celtics,BOS,52,C,6-10,243,11,13.9,2.2,4.3,0.511,0.4,1.5,0.25,1.5,1.9,0.762,3.9,0.9,0.5,0.4,0.5,6.2,-3.1,14.5,106.2,115.0,-8.8,0.096,2.0,0.126,0.126,0.605,0.161,0.085,21.1,9.6,11.8,2.6,0.2,5.2,0.9,4.5,0.143,0.6,-0.015,1.6,0.0168972022438688,-0.6486627350092085,1.5293005381890368,0.2919200924431363,1.2001793721027378,-0.5997238706822856,54.90902522122447
131,1641718,George,Keyonte,1610612762,Utah,Jazz,UTA,3,G,6-4,185,11,33.3,6.4,15.0,0.424,1.5,5.9,0.262,7.2,7.8,0.919,3.9,7.1,3.3,0.7,0.4,21.5,-4.2,36.8,114.0,120.8,-6.8,0.353,2.17,0.013,0.1,0.582,0.264,0.128,30.6,3.4,3.4,1.7,0.1,0.5,1.0,0.7,0.178,0.143,0.02,13.0,0.6375791246572626,1.7938191909081307,-0.7378474630039802,-0.18556297058838472,-0.23243803407525,0.07689026624759437,55.54975059919334
132,1642273,George,Kyshawn,1610612764,Washington,Wizards,WAS,18,F,6-8,200,10,30.4,5.8,11.3,0.513,2.4,5.3,0.453,1.8,2.7,0.667,6.0,4.1,3.2,0.9,1.0,15.8,-9.2,31.7,103.3,116.9,-13.6,0.205,1.28,0.018,0.16,0.633,0.209,0.092,23.7,7.0,7.6,2.7,0.2,0.8,0.8,0.5,0.209,0.244,0.005,8.2,0.41276196123000036,0.3788754371429437,-0.2802099387333577,-0.13731366892180602,0.27087562642425617,-0.7376853619950485,50.88696845996487
133,1630581,Giddey,Josh,1610612741,Chicago,Bulls,CHI,3,G,6-7,216,9,34.1,7.7,16.6,0.463,1.7,4.3,0.385,4.4,5.9,0.755,9.6,9.3,3.4,1.0,0.3,21.4,2.0,47.5,115.2,112.2,3.0,0.406,2.71,0.041,0.21,0.56,0.276,0.162,29.1,2.6,4.7,2.5,0.1,0.0,0.6,0.4,0.205,0.097,-0.008,13.8,0.44742011433024564,2.266445444223528,0.40115019184275785,0.19686323919070842,-0.20175648964985818,1.0097158015029328,58.7584005775885
134,1628983,Gilgeous-Alexander,Shai,1610612760,Oklahoma City,Thunder,OKC,2,G,6-6,195,12,34.3,11.1,21.4,0.518,2.2,6.0,0.361,8.4,9.3,0.902,5.2,6.4,1.8,1.3,1.1,32.8,11.0,53.8,123.2,107.2,16.0,0.329,3.67,0.012,0.132,0.642,0.333,0.213,45.9,2.7,5.4,2.9,0.0,0.4,0.8,0.5,0.179,0.283,-0.044,13.4,1.9486119686086874,1.995859215402912,-0.5594685995831408,0.6099226671471313,-0.17449869939582385,2.2822816258626366,62.777781792635935
136,1631221,Gillespie,Collin,1610612756,Phoenix,Suns,PHX,12,G,6-1,195,11,23.9,3.5,8.8,0.392,2.5,6.5,0.389,0.5,0.8,0.667,3.6,5.3,1.5,1.1,0.5,10.0,1.7,25.7,116.3,112.3,3.9,0.309,3.63,0.036,0.12,0.545,0.183,0.114,20.3,2.2,4.4,4.4,0.3,0.4,1.2,0.1,0.218,0.273,0.035,7.7,-0.3251028398543874,1.388820358872347,-0.30070760624792997,-0.09157045995526927,0.9140473719369568,0.4060596526546706,53.67055778261263
137,203497,Gobert,Rudy,1610612750,Minnesota,Timberwolves,MIN,27,C,7-1,258,11,32.0,4.7,6.1,0.776,0.0,0.0,0.0,1.5,2.8,0.516,10.1,1.5,1.5,0.5,1.8,10.9,8.4,30.5,117.8,105.7,12.0,0.063,0.94,0.099,0.189,0.744,0.116,0.116,16.3,4.5,10.7,1.2,0.0,4.6,0.5,3.3,0.088,0.408,-0.052,1.5,0.4241136955959849,-1.0544651326582977,1.430235797820396,0.6811013836098643,0.3000469568127722,0.8251143656194405,56.111779707953204
138,1642864,González,Hugo,1610612738,Boston,Celtics,BOS,28,G,6-6,200,10,12.8,1.4,2.9,0.483,0.5,1.0,0.5,0.0,0.1,0.0,2.1,0.7,0.5,0.9,0.1,3.3,1.3,9.4,112.9,104.5,8.3,0.075,1.4,0.052,0.1,0.56,0.113,0.057,12.9,7.4,2.8,4.2,0.3,0.3,0.6,0.0,0.31,0.071,-0.035,1.9,-0.8065617028823029,-0.8608104838861969,-0.1926309542394988,0.3792901236295765,0.41127880365902997,-0.1495301308323766,46.143009870501544
